session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source
S02961,R0072,B076,2026-01-23,11:47,25.6,17,20.76,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S02962,R0072,B076,2026-01-25,18:07,53.1,38,26.52,Ebook,Kindle,Library,0,Synthetic_Session_Log
S02963,R0072,B076,2026-01-27,19:25,28.4,14,28.64,Ebook,Kindle,Library,0,Synthetic_Session_Log
S02964,R0072,B076,2026-01-27,21:36,26.2,17,31.21,Ebook,Kindle,Home,0,Synthetic_Session_Log
S02965,R0072,B076,2026-02-03,16:54,41.4,32,36.06,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S02966,R0072,B046,2026-02-04,15:19,41.3,22,3.24,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S02967,R0072,B046,2026-02-04,10:30,51.3,33,8.1,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02968,R0072,B046,2026-02-05,13:41,38.2,27,12.08,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02969,R0072,B046,2026-02-06,08:37,53.5,29,16.35,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02970,R0072,B046,2026-02-11,11:42,46.2,29,20.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02971,R0072,B046,2026-02-13,19:49,24.5,14,22.68,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02972,R0072,B046,2026-02-20,18:57,48.7,26,26.51,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02973,R0072,B046,2026-02-21,13:10,41.3,25,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S02974,R0072,B100,2026-02-21,05:17,30.4,18,4.77,Physical,Physical Book,Library,0,Synthetic_Session_Log
S02975,R0072,B100,2026-02-26,08:48,31.5,16,9.02,Physical,Physical Book,Library,0,Synthetic_Session_Log
S02976,R0073,B002,2026-01-19,07:16,37.8,21,5.07,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S02977,R0073,B002,2026-01-19,09:39,31.8,16,8.94,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02978,R0073,B002,2026-01-19,09:53,19.7,8,10.87,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02979,R0073,B002,2026-01-19,08:32,55.9,24,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S02980,R0073,B053,2026-01-19,21:51,49.6,25,4.67,Ebook,Tablet,Home,0,Synthetic_Session_Log
S02981,R0073,B053,2026-01-21,18:24,40.5,20,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S02982,R0073,B147,2026-01-26,07:56,30.8,18,2.64,Ebook,Phone,Home,0,Synthetic_Session_Log
S02983,R0073,B147,2026-01-29,09:52,35.8,16,4.98,Ebook,Phone,,0,Synthetic_Session_Log
S02984,R0073,B147,2026-01-29,14:57,42.1,22,8.2,Ebook,Phone,Home,0,Synthetic_Session_Log
S02985,R0073,B147,2026-01-30,19:46,32.3,20,11.13,Ebook,Phone,Home,0,Synthetic_Session_Log
S02986,R0073,B147,2026-01-31,19:16,34.6,18,13.76,Ebook,Phone,Home,0,Synthetic_Session_Log
S02987,R0073,B147,2026-01-31,17:32,24.1,10,100.0,Ebook,Phone,Coffee Shop,1,Synthetic_Session_Log
S02988,R0074,B078,2026-01-27,20:25,40.7,29,5.17,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S02989,R0074,B078,2026-01-28,01:23,35.3,20,8.73,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02990,R0074,B078,2026-02-04,18:49,41.5,28,13.73,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02991,R0074,B078,2026-02-05,18:54,36.6,22,17.65,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S02992,R0074,B078,2026-02-07,18:33,68.3,37,24.24,Physical,Physical Book,,0,Synthetic_Session_Log
S02993,R0074,B003,2026-02-07,19:27,51.4,32,4.79,Physical,Physical Book,,0,Synthetic_Session_Log
S02994,R0074,B003,2026-02-07,19:24,37.0,24,8.38,Physical,Physical Book,,0,Synthetic_Session_Log
S02995,R0074,B003,2026-02-08,15:58,57.6,27,12.43,Physical,Physical Book,Library,0,Synthetic_Session_Log
S02996,R0074,B003,2026-02-10,17:32,25.5,14,14.52,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02997,R0074,B003,2026-02-11,12:58,33.2,18,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S02998,R0074,B108,2026-02-12,08:32,22.9,14,1.95,Physical,Physical Book,Home,0,Synthetic_Session_Log
S02999,R0074,B108,2026-02-12,17:05,14.2,8,3.07,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03000,R0074,B108,2026-02-15,22:37,30.0,18,5.58,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03001,R0074,B108,2026-02-16,21:25,30.0,19,8.23,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03002,R0074,B108,2026-02-23,18:16,45.7,25,11.72,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03003,R0074,B108,2026-02-25,20:09,27.5,18,14.23,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03004,R0074,B108,2026-02-27,20:33,44.8,16,16.46,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03005,R0074,B108,2026-03-02,15:03,48.9,32,20.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03006,R0074,B108,2026-03-04,07:32,36.6,22,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03007,R0074,B051,2026-03-07,21:02,37.9,23,7.93,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03008,R0074,B051,2026-03-07,14:09,39.2,24,16.21,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03009,R0074,B051,2026-03-08,06:44,46.3,32,27.24,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S03010,R0074,B051,2026-03-11,13:10,29.8,19,33.79,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03011,R0074,B114,2026-03-11,21:28,40.4,28,4.92,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03012,R0074,B114,2026-03-12,19:47,35.1,16,7.73,Physical,Physical Book,,0,Synthetic_Session_Log
S03013,R0074,B114,2026-03-13,08:40,50.2,26,12.3,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03014,R0074,B114,2026-03-13,19:41,-10.0,28,100.0,Physical,Physical Book,,1,Synthetic_Session_Log
S03015,R0074,B094,2026-03-15,05:54,34.9,16,4.95,Physical,Physical Book,,0,Synthetic_Session_Log
S03016,R0074,B094,2026-03-18,15:00,38.9,18,10.53,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03017,R0074,B094,2026-03-21,10:50,36.1,23,17.65,Physical,Physical Book,,0,Synthetic_Session_Log
S03018,R0074,B094,2026-03-22,11:14,48.0,32,27.55,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03019,R0074,B094,2026-03-22,17:37,40.9,30,36.84,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03020,R0074,B094,2026-03-23,19:54,60.1,39,48.92,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03021,R0074,B094,2026-03-25,19:57,43.8,33,59.13,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03022,R0074,B094,2026-03-25,12:00,44.0,26,67.18,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03023,R0074,B094,2026-03-26,11:17,29.6,21,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S03024,R0074,B116,2026-03-27,18:15,13.8,8,1.08,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S03025,R0074,B116,2026-03-27,21:40,43.5,24,4.32,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S03026,R0074,B116,2026-03-28,19:49,35.8,26,7.83,Ebook,Kindle,,0,Synthetic_Session_Log
S03027,R0074,B116,2026-04-02,20:36,51.3,32,12.15,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03028,R0074,B116,2026-04-03,05:53,22.6,13,13.9,Ebook,Kindle,,0,Synthetic_Session_Log
S03029,R0074,B116,2026-04-03,18:22,23.5,15,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S03030,R0074,B105,2026-04-06,12:21,43.8,28,5.96,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03031,R0074,B105,2026-04-07,13:58,27.6,15,9.15,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03032,R0074,B105,2026-04-14,13:40,-10.0,22,13.83,Physical,Physical Book,,0,Synthetic_Session_Log
S03033,R0074,B105,2026-04-17,06:07,34.1,25,19.15,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03034,R0074,B105,2026-04-17,14:32,38.0,23,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S03035,R0074,B099,2026-04-18,05:13,40.1,29,5.05,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03036,R0074,B099,2026-04-19,08:35,19.7,12,7.14,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03037,R0074,B099,2026-04-22,07:51,53.7,28,12.02,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03038,R0074,B099,2026-04-22,08:55,50.9,36,18.29,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03039,R0074,B099,2026-04-23,21:00,32.0,17,21.25,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03040,R0074,B099,2026-04-23,20:53,31.7,19,24.56,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03041,R0074,B099,2026-04-25,18:33,26.4,20,28.05,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03042,R0074,B099,2026-04-27,21:34,44.3,27,32.75,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03043,R0074,B099,2026-05-04,16:10,38.9,25,37.11,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03044,R0074,B099,2026-05-07,16:54,33.3,21,40.77,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03045,R0074,B099,2026-05-07,20:53,42.5,26,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log
S03046,R0075,B032,2026-01-22,12:58,46.0,24,3.35,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03047,R0075,B032,2026-01-22,16:28,37.0,26,6.98,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03048,R0075,B032,2026-01-24,22:19,21.1,10,8.38,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03049,R0075,B032,2026-01-27,04:19,50.6,28,12.29,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03050,R0075,B032,2026-01-29,19:40,37.6,18,14.8,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03051,R0075,B032,2026-01-31,12:43,49.6,20,17.6,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03052,R0075,B032,2026-01-31,22:41,43.1,24,20.95,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03053,R0075,B032,2026-02-03,10:05,42.4,20,23.74,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03054,R0075,B032,2026-02-10,13:36,39.6,21,26.68,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03055,R0075,B032,2026-02-11,18:38,26.6,14,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03056,R0075,B105,2026-02-13,08:50,29.7,15,3.19,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03057,R0075,B105,2026-02-13,20:34,34.9,20,7.45,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03058,R0075,B105,2026-02-15,19:02,41.5,20,11.7,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03059,R0075,B105,2026-02-20,18:58,28.4,13,14.47,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03060,R0075,B105,2026-02-20,08:27,41.5,15,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log
S03061,R0075,B025,2026-02-20,20:10,40.3,20,3.68,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03062,R0075,B025,2026-02-21,14:50,30.3,14,6.25,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03063,R0075,B025,2026-02-24,12:56,30.7,15,9.01,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03064,R0075,B025,2026-02-24,05:36,26.6,16,11.95,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03065,R0075,B025,2026-02-25,13:42,50.8,28,17.1,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03066,R0075,B025,2026-02-27,20:28,26.0,13,19.49,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03067,R0075,B025,2026-02-27,13:02,32.4,14,22.06,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03068,R0075,B025,2026-03-04,21:02,44.0,28,27.21,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03069,R0075,B025,2026-03-05,10:01,27.4,15,29.96,Physical,Physical Book,,0,Synthetic_Session_Log
S03070,R0075,B025,2026-03-05,12:13,32.8,14,32.54,Physical,Physical Book,,0,Synthetic_Session_Log
S03071,R0075,B025,2026-03-06,19:40,46.9,28,37.68,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03072,R0076,B002,2026-01-09,19:34,43.1,24,5.8,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03073,R0076,B002,2026-01-11,22:11,46.0,22,11.11,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03074,R0076,B002,2026-01-13,09:54,49.1,21,16.18,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03075,R0076,B002,2026-01-14,20:59,41.3,22,21.5,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03076,R0076,B002,2026-01-14,10:00,55.3,35,29.95,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03077,R0076,B002,2026-01-14,12:31,46.6,29,36.96,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03078,R0076,B002,2026-01-16,10:00,49.3,27,43.48,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03079,R0076,B002,2026-01-17,18:43,35.2,22,48.79,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03080,R0076,B002,2026-01-18,11:22,47.9,30,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S03081,R0076,B020,2026-01-19,07:24,30.5,22,3.32,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S03082,R0076,B020,2026-01-22,08:26,27.1,13,5.28,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S03083,R0076,B020,2026-01-24,16:46,42.9,29,9.65,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03084,R0076,B020,2026-01-25,08:59,32.8,16,12.07,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S03085,R0076,B020,2026-01-26,19:44,19.5,11,13.73,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S03086,R0076,B020,2026-01-26,08:53,53.5,38,19.46,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03087,R0076,B119,2026-01-26,20:14,10.5,6,1.02,Ebook,Tablet,Home,0,Synthetic_Session_Log
S03088,R0076,B119,2026-01-26,06:58,42.2,23,4.94,Ebook,Tablet,Home,0,Synthetic_Session_Log
S03089,R0077,B037,2026-01-06,04:37,41.2,33,9.35,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03090,R0077,B037,2026-01-08,20:48,18.5,11,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03091,R0077,B014,2026-01-08,18:24,29.8,25,17.86,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S03092,R0077,B014,2026-01-10,13:54,22.6,15,28.57,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03093,R0077,B014,2026-01-12,08:49,65.1,50,64.29,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03094,R0077,B014,2026-01-17,20:07,49.0,35,89.29,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03095,R0077,B014,2026-01-18,19:45,37.7,25,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03096,R0077,B108,2026-01-21,08:36,25.1,16,2.23,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S03097,R0077,B108,2026-01-21,21:49,43.6,31,6.56,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03098,R0077,B108,2026-01-23,18:43,37.5,27,10.32,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03099,R0077,B108,2026-01-24,11:00,44.9,36,15.34,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03100,R0077,B108,2026-01-24,18:02,32.0,20,18.13,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03101,R0077,B108,2026-01-24,08:05,20.3,13,19.94,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03102,R0077,B108,2026-01-26,11:31,35.5,21,100.0,Physical,Physical Book,,1,Synthetic_Session_Log
S03103,R0077,B135,2026-01-31,18:05,37.1,27,5.88,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03104,R0077,B135,2026-02-07,15:58,40.5,26,11.55,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03105,R0077,B135,2026-02-14,19:47,33.1,20,15.9,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03106,R0077,B135,2026-02-14,07:58,46.0,30,22.44,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03107,R0077,B135,2026-02-14,19:48,45.6,36,30.28,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03108,R0077,B135,2026-02-14,18:41,39.4,33,37.47,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03109,R0077,B135,2026-02-14,18:57,30.7,21,42.05,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03110,R0077,B135,2026-02-14,08:24,41.8,25,47.49,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03111,R0077,B135,2026-02-16,22:22,40.7,27,53.38,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03112,R0077,B135,2026-02-16,19:41,40.4,29,59.69,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03113,R0077,B135,2026-02-16,12:24,52.3,42,68.85,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03114,R0078,B142,2026-01-25,10:51,29.1,16,3.74,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03115,R0078,B142,2026-01-30,12:45,22.3,16,7.48,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03116,R0078,B142,2026-02-01,17:58,34.9,22,12.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03117,R0078,B142,2026-02-04,07:25,40.8,25,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03118,R0078,B094,2026-02-04,16:46,47.3,33,10.22,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03119,R0078,B094,2026-02-09,14:33,32.2,19,16.1,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03120,R0078,B094,2026-02-11,04:31,41.0,19,21.98,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03121,R0078,B094,2026-02-13,18:25,30.5,22,28.79,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03122,R0078,B094,2026-02-13,21:09,51.5,34,39.32,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03123,R0078,B094,2026-02-16,21:58,42.9,35,50.15,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03124,R0078,B094,2026-02-17,14:42,39.5,27,58.51,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03125,R0078,B094,2026-02-20,15:47,34.4,23,65.63,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03126,R0078,B067,2026-02-27,06:36,41.0,35,5.59,Ebook,Kindle,Library,0,Synthetic_Session_Log
S03127,R0078,B067,2026-02-28,06:22,21.9,15,100.0,Ebook,Kindle,Commute,1,Synthetic_Session_Log
S03128,R0078,B103,2026-03-02,07:49,520.0,26,12.38,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03129,R0078,B103,2026-03-04,17:41,28.6,20,21.9,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03130,R0078,B103,2026-03-05,17:34,24.5,15,29.05,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03131,R0078,B103,2026-03-05,19:14,45.8,27,41.9,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03132,R0078,B103,2026-03-08,13:03,26.4,16,49.52,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03133,R0078,B103,2026-03-09,21:05,39.3,25,61.43,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03134,R0078,B103,2026-03-10,15:13,23.6,14,68.1,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03135,R0078,B103,2026-03-11,15:17,26.8,16,75.71,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03136,R0078,B103,2026-03-11,20:47,52.0,38,93.81,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03137,R0078,B091,2026-03-12,11:38,35.6,25,3.55,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03138,R0078,B091,2026-03-14,19:32,34.1,20,6.38,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03139,R0078,B090,2026-03-14,21:23,19.6,14,5.09,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03140,R0078,B090,2026-03-15,05:27,25.8,19,12.0,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03141,R0078,B090,2026-03-16,11:00,24.2,19,18.91,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03142,R0078,B090,2026-03-17,12:13,12.6,9,22.18,Ebook,Kindle,Library,0,Synthetic_Session_Log
S03143,R0078,B090,2026-03-18,14:14,11.2,8,25.09,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03144,R0078,B090,2026-03-19,07:47,17.2,12,29.45,Ebook,Kindle,Home,0,Synthetic_Session_Log
S03145,R0078,B090,2026-03-20,19:27,30.7,27,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S03146,R0078,B070,2026-03-20,20:22,43.8,35,7.49,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03147,R0078,B070,2026-03-20,13:33,37.1,23,12.42,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03148,R0078,B070,2026-03-25,18:34,53.9,39,20.77,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03149,R0078,B070,2026-03-26,17:20,44.5,31,27.41,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S03150,R0078,B070,2026-03-27,21:55,34.3,21,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log
S03151,R0078,B059,2026-03-29,19:28,42.8,29,4.39,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03152,R0078,B059,2026-03-29,17:02,20.4,15,6.66,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03153,R0078,B059,2026-03-31,09:21,33.3,21,9.83,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03154,R0078,B059,2026-04-05,18:19,41.9,27,13.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03155,R0078,B012,2026-04-08,14:14,49.3,27,11.25,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03156,R0078,B012,2026-04-09,02:24,48.0,35,25.83,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03157,R0078,B012,2026-04-09,00:08,36.9,31,38.75,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03158,R0078,B012,2026-04-14,06:46,45.2,26,49.58,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03159,R0078,B012,2026-04-19,23:47,42.5,31,62.5,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S03160,R0078,B012,2026-04-21,18:08,52.4,34,76.67,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03161,R0078,B012,2026-04-22,16:18,50.3,29,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03162,R0079,B007,2026-01-20,13:06,50.2,23,12.64,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S03163,R0079,B007,2026-01-22,20:52,36.8,16,21.43,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03164,R0079,B092,2026-01-27,21:57,35.3,20,6.13,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03165,R0079,B092,2026-01-27,10:41,43.3,23,13.19,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03166,R0079,B092,2026-01-29,16:03,24.6,15,17.79,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03167,R0079,B092,2026-01-31,18:41,41.5,20,23.93,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03168,R0079,B092,2026-02-02,19:39,40.3,17,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S03169,R0079,B105,2026-02-04,12:23,36.7,20,4.26,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03170,R0079,B105,2026-02-07,15:56,52.5,26,9.79,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03171,R0079,B105,2026-02-14,21:14,33.9,18,13.62,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S03172,R0079,B105,2026-02-15,00:23,42.8,16,17.02,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03173,R0079,B105,2026-02-17,19:24,52.2,29,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S03174,R0080,B087,2026-01-12,14:32,24.0,15,3.43,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03175,R0080,B087,2026-01-12,17:07,49.1,24,8.92,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03176,R0080,B087,2026-01-17,18:16,48.3,30,15.79,Physical,Physical Book,Home,0,Synthetic_Session_Log
S03177,R0080,B087,2026-01-20,14:13,26.3,16,3.66,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S03178,R0080,B087,2026-01-21,11:47,31.4,20,8.24,Physical,Physical Book,Library,0,Synthetic_Session_Log
S03179,R0080,B087,2026-01-21,18:13,47.3,15,11.67,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
