session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source,pages_per_minute,is_duration_outlier,is_speed_outlier,time_of_day,day_of_week
S04308,R0107,B065,2026-02-08,08:19,35.1,21,15.16,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5982905982905983,0,0,Morning,Sunday
S04309,R0107,B065,2026-02-10,14:48,26.6,15,18.55,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5639097744360902,0,0,Afternoon,Tuesday
S04310,R0107,B065,2026-02-10,16:01,39.1,18,22.62,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.46035805626598464,0,0,Afternoon,Tuesday
S04311,R0107,B065,2026-02-12,05:35,35.3,16,26.24,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.453257790368272,0,0,Morning,Thursday
S04312,R0107,B065,2026-02-15,20:23,36.9,20,30.77,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5420054200542006,0,0,Evening,Sunday
S04313,R0107,B088,2026-02-15,07:24,52.5,31,4.97,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5904761904761905,0,0,Morning,Sunday
S04314,R0107,B088,2026-02-18,08:51,51.2,29,9.62,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.56640625,0,0,Morning,Wednesday
S04315,R0107,B088,2026-02-19,14:28,38.4,29,14.26,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7552083333333334,0,0,Afternoon,Thursday
S04316,R0107,B088,2026-02-19,19:37,54.0,30,19.07,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.5555555555555556,0,0,Evening,Thursday
S04317,R0107,B088,2026-02-21,20:27,33.5,15,21.47,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.44776119402985076,0,0,Evening,Saturday
S04318,R0107,B088,2026-02-21,20:33,28.3,17,24.2,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6007067137809187,0,0,Evening,Saturday
S04319,R0107,B088,2026-02-21,17:21,36.1,24,28.04,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6648199445983379,0,0,Evening,Saturday
S04320,R0107,B088,2026-02-22,11:02,38.8,27,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.6958762886597939,0,0,Morning,Sunday
S04321,R0108,B102,2026-01-24,06:17,55.5,42,28.77,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.7567567567567568,0,0,Morning,Saturday
S04322,R0108,B102,2026-01-29,05:37,35.0,25,45.89,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.7142857142857143,0,0,Morning,Thursday
S04323,R0108,B102,2026-01-31,08:34,44.7,30,66.44,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.6711409395973154,0,0,Morning,Saturday
S04324,R0108,B102,2026-02-01,21:48,28.0,16,77.4,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.5714285714285714,0,0,Evening,Sunday
S04325,R0108,B102,2026-02-02,15:50,44.5,36,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.8089887640449438,0,0,Afternoon,Monday
S04326,R0108,B121,2026-02-05,12:45,38.4,31,11.31,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.8072916666666667,0,0,Afternoon,Thursday
S04327,R0108,B121,2026-02-06,17:47,40.7,28,21.53,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6879606879606879,0,0,Evening,Friday
S04328,R0108,B121,2026-02-07,16:42,36.3,29,32.12,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7988980716253444,0,0,Afternoon,Saturday
S04329,R0108,B121,2026-02-10,11:14,51.4,37,45.62,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7198443579766537,0,0,Morning,Tuesday
S04330,R0108,B121,2026-02-11,18:39,38.2,27,55.47,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.706806282722513,0,0,Evening,Wednesday
S04331,R0108,B121,2026-02-14,19:35,39.2,26,64.96,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6632653061224489,0,0,Evening,Saturday
S04332,R0108,B121,2026-02-21,18:22,43.1,30,75.91,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6960556844547564,0,0,Evening,Saturday
S04333,R0108,B078,2026-02-24,13:25,43.2,35,6.24,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8101851851851851,0,0,Afternoon,Tuesday
S04334,R0108,B078,2026-02-24,09:59,36.1,26,10.87,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7202216066481995,0,0,Morning,Tuesday
S04335,R0108,B078,2026-02-24,16:35,20.7,14,13.37,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6763285024154589,0,0,Afternoon,Tuesday
S04336,R0108,B078,2026-02-25,10:55,36.0,26,18.0,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7222222222222222,0,0,Morning,Wednesday
S04337,R0108,B078,2026-02-27,08:50,33.5,24,22.28,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7164179104477612,0,0,Morning,Friday
S04338,R0108,B078,2026-02-27,14:15,22.1,13,24.6,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.588235294117647,0,0,Afternoon,Friday
S04339,R0108,B078,2026-03-02,08:29,22.8,16,27.45,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7017543859649122,0,0,Morning,Monday
S04340,R0108,B078,2026-03-03,03:07,24.7,16,30.3,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6477732793522267,0,0,Night,Tuesday
S04341,R0108,B078,2026-03-04,02:39,28.4,21,34.05,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7394366197183099,0,0,Night,Wednesday
S04342,R0108,B078,2026-03-06,15:16,32.9,25,38.5,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.7598784194528876,0,0,Afternoon,Friday
S04343,R0108,B072,2026-03-08,07:46,26.4,19,7.45,Ebook,Kindle,Unknown / Unspecified,0,Synthetic_Session_Log,0.7196969696969697,0,0,Morning,Sunday
S04344,R0108,B072,2026-03-08,13:10,53.8,44,24.71,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.8178438661710038,0,0,Afternoon,Sunday
S04345,R0108,B072,2026-03-09,13:40,38.3,29,36.08,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.7571801566579635,0,0,Afternoon,Monday
S04346,R0108,B072,2026-03-09,18:33,25.3,20,43.92,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7905138339920948,0,0,Evening,Monday
S04347,R0108,B072,2026-03-11,12:34,14.9,13,49.02,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.87248322147651,0,0,Afternoon,Wednesday
S04348,R0108,B072,2026-03-13,00:41,21.6,18,56.08,Ebook,Kindle,Unknown / Unspecified,0,Synthetic_Session_Log,0.8333333333333333,0,0,Night,Friday
S04349,R0108,B072,2026-03-14,14:33,15.8,16,62.35,Ebook,Kindle,Library,0,Synthetic_Session_Log,1.0126582278481011,0,0,Afternoon,Saturday
S04350,R0108,B072,2026-03-15,20:04,16.2,15,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,0.9259259259259259,0,0,Evening,Sunday
S04351,R0108,B106,2026-03-16,20:23,41.3,33,5.71,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7990314769975787,0,0,Evening,Monday
S04352,R0108,B106,2026-03-16,20:36,31.8,26,10.21,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.8176100628930817,0,0,Evening,Monday
S04353,R0108,B119,2026-03-17,20:29,47.0,35,5.96,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.7446808510638298,0,0,Evening,Tuesday
S04354,R0108,B119,2026-03-19,03:57,38.6,35,11.93,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.9067357512953368,0,0,Night,Thursday
S04355,R0108,B119,2026-03-19,18:09,16.7,10,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.5988023952095809,0,0,Evening,Thursday
S04356,R0108,B033,2026-03-19,06:10,39.5,31,4.19,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.7848101265822784,0,0,Morning,Thursday
S04357,R0108,B033,2026-03-20,09:46,38.3,32,8.53,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.8355091383812011,0,0,Morning,Friday
S04358,R0108,B033,2026-03-20,10:18,37.4,27,12.18,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log,0.7219251336898396,0,0,Morning,Friday
S04359,R0108,B033,2026-03-22,11:11,44.7,31,16.37,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6935123042505592,0,0,Morning,Sunday
S04360,R0108,B033,2026-03-22,06:24,25.6,20,19.08,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.78125,0,0,Morning,Sunday
S04361,R0108,B033,2026-03-23,19:50,13.7,10,20.43,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.7299270072992701,0,0,Evening,Monday
S04362,R0108,B033,2026-03-23,17:30,35.6,28,24.22,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.7865168539325842,0,0,Evening,Monday
S04363,R0108,B033,2026-03-23,09:52,29.4,28,28.01,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log,0.9523809523809524,0,0,Morning,Monday
S04364,R0108,B033,2026-03-25,15:00,41.7,31,100.0,Ebook,Tablet,Library,1,Synthetic_Session_Log,0.7434052757793764,0,0,Afternoon,Wednesday
S04365,R0108,B079,2026-03-26,18:20,40.5,31,4.46,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7654320987654321,0,0,Evening,Thursday
S04366,R0108,B079,2026-03-27,18:24,29.6,26,8.2,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8783783783783783,0,0,Evening,Friday
S04367,R0108,B078,2026-03-27,18:35,30.6,21,3.74,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6862745098039216,0,0,Evening,Friday
S04368,R0108,B078,2026-03-28,09:21,70.7,45,11.76,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6364922206506365,0,0,Morning,Saturday
S04369,R0108,B078,2026-03-30,20:38,30.8,23,15.86,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.7467532467532467,0,0,Evening,Monday
S04370,R0108,B078,2026-03-31,20:00,45.9,36,22.28,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7843137254901961,0,0,Evening,Tuesday
S04371,R0108,B078,2026-04-01,08:01,28.4,23,26.38,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8098591549295775,0,0,Morning,Wednesday
S04372,R0108,B078,2026-04-03,14:05,44.3,31,31.91,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6997742663656885,0,0,Afternoon,Friday
S04373,R0108,B078,2026-04-05,20:37,31.2,24,36.19,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7692307692307693,0,0,Evening,Sunday
S04374,R0108,B078,2026-04-06,19:34,44.5,38,42.96,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8539325842696629,0,0,Evening,Monday
S04375,R0108,B078,2026-04-08,18:38,29.5,19,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.6440677966101694,0,0,Evening,Wednesday
S04376,R0109,B112,2026-01-17,15:29,35.8,39,15.98,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,1.0893854748603353,0,0,Afternoon,Saturday
S04377,R0109,B112,2026-01-22,07:00,36.2,37,31.15,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.022099447513812,0,0,Morning,Thursday
S04378,R0109,B112,2026-01-29,05:36,35.3,36,45.9,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.019830028328612,0,0,Morning,Thursday
S04379,R0109,B112,2026-02-01,18:49,26.9,29,57.79,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.0780669144981414,0,0,Evening,Sunday
S04380,R0109,B112,2026-02-01,14:16,41.8,44,75.82,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.0526315789473686,0,0,Afternoon,Sunday
S04381,R0109,B112,2026-02-02,02:12,37.8,44,93.85,Ebook,Kindle,Library,0,Synthetic_Session_Log,1.1640211640211642,0,0,Night,Monday
S04382,R0109,B112,2026-02-09,16:50,36.9,38,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,1.029810298102981,0,0,Afternoon,Monday
S04383,R0109,B139,2026-02-11,08:54,25.3,25,4.28,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9881422924901185,0,0,Morning,Wednesday
S04384,R0109,B139,2026-02-18,17:28,44.6,47,12.33,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.053811659192825,0,0,Evening,Wednesday
S04385,R0109,B139,2026-02-19,20:30,55.5,56,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,1.009009009009009,0,0,Evening,Thursday
S04386,R0109,B114,2026-02-19,10:15,49.5,44,7.73,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.8888888888888888,0,0,Morning,Thursday
S04387,R0109,B114,2026-02-19,09:06,22.5,23,11.78,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.0222222222222221,0,0,Morning,Thursday
S04388,R0109,B114,2026-02-24,11:23,39.6,36,18.1,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9090909090909091,0,0,Morning,Tuesday
S04389,R0109,B114,2026-02-24,10:35,38.2,35,24.25,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9162303664921465,0,0,Morning,Tuesday
S04390,R0109,B114,2026-02-24,13:51,30.0,29,29.35,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.9666666666666667,0,0,Afternoon,Tuesday
S04391,R0109,B114,2026-02-24,13:43,34.2,29,34.45,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8479532163742689,0,0,Afternoon,Tuesday
S04392,R0109,B114,2026-02-24,20:10,28.1,25,38.84,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.889679715302491,0,0,Evening,Tuesday
S04393,R0109,B114,2026-02-25,14:29,40.0,41,46.05,Physical,Physical Book,Commute,0,Synthetic_Session_Log,1.025,0,0,Afternoon,Wednesday
S04394,R0109,B114,2026-02-25,09:05,31.5,24,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.7619047619047619,0,0,Morning,Wednesday
S04395,R0109,B084,2026-02-26,20:58,34.9,32,7.64,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.9169054441260746,0,0,Evening,Thursday
S04396,R0109,B084,2026-02-28,05:35,35.1,34,15.75,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.9686609686609686,0,0,Morning,Saturday
S04397,R0109,B084,2026-02-28,20:16,34.9,32,23.39,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.9169054441260746,0,0,Evening,Saturday
S04398,R0109,B022,2026-02-28,08:05,26.6,28,6.47,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.0526315789473684,0,0,Morning,Saturday
S04399,R0109,B022,2026-02-28,19:41,32.2,31,13.63,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9627329192546583,0,0,Evening,Saturday
S04400,R0109,B022,2026-02-28,12:51,53.4,43,23.56,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8052434456928839,0,0,Afternoon,Saturday
S04401,R0109,B022,2026-03-01,23:26,55.0,61,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,1.1090909090909091,0,0,Night,Sunday
S04402,R0109,B084,2026-03-03,06:44,31.2,28,6.68,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8974358974358975,0,0,Morning,Tuesday
S04403,R0109,B084,2026-03-08,15:27,42.7,37,15.51,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8665105386416861,0,0,Afternoon,Sunday
S04404,R0109,B084,2026-03-09,01:35,15.4,13,18.62,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8441558441558441,0,0,Night,Monday
S04405,R0109,B084,2026-03-10,05:10,34.9,30,25.78,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8595988538681949,0,0,Morning,Tuesday
S04406,R0109,B047,2026-03-10,17:01,31.9,32,7.73,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.0031347962382446,0,0,Evening,Tuesday
S04407,R0109,B047,2026-03-10,08:09,47.4,43,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.9071729957805907,0,0,Morning,Tuesday
S04408,R0109,B102,2026-03-10,19:57,42.8,31,21.23,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7242990654205608,0,0,Evening,Tuesday
S04409,R0109,B102,2026-03-10,14:59,28.9,26,39.04,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.8996539792387543,0,0,Afternoon,Tuesday
S04410,R0109,B102,2026-03-10,08:51,66.2,55,76.71,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8308157099697885,0,0,Morning,Tuesday
S04411,R0109,B102,2026-03-12,08:05,27.5,25,93.84,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9090909090909091,0,0,Morning,Thursday
S04412,R0109,B102,2026-03-15,15:02,41.3,35,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.8474576271186441,0,0,Afternoon,Sunday
S04413,R0110,B105,2026-01-28,10:52,21.2,13,2.77,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.6132075471698113,0,0,Morning,Wednesday
S04414,R0110,B105,2026-02-02,13:41,61.5,28,8.72,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.45528455284552843,0,0,Afternoon,Monday
S04415,R0110,B105,2026-02-03,08:58,42.2,18,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.42654028436018954,0,0,Morning,Tuesday
S04416,R0110,B072,2026-02-04,00:23,42.8,33,12.94,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.7710280373831776,0,0,Night,Wednesday
S04417,R0110,B072,2026-02-05,21:17,26.1,10,16.86,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.38314176245210724,0,0,Evening,Thursday
S04418,R0110,B072,2026-02-06,02:54,29.5,20,24.71,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.6779661016949152,0,0,Night,Friday
S04419,R0110,B072,2026-02-13,05:03,21.2,12,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log,0.5660377358490566,0,0,Morning,Friday
S04420,R0110,B088,2026-02-16,08:43,47.6,24,3.85,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5042016806722689,0,0,Morning,Monday
S04421,R0110,B088,2026-02-16,22:04,35.1,20,7.05,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5698005698005698,0,0,Night,Monday
S04422,R0110,B088,2026-02-21,15:39,28.8,14,9.29,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.4861111111111111,0,0,Afternoon,Saturday
S04423,R0110,B088,2026-02-22,18:47,36.3,19,12.34,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5234159779614326,0,0,Evening,Sunday
S04424,R0110,B088,2026-02-25,13:49,38.7,23,16.03,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5943152454780362,0,0,Afternoon,Wednesday
S04425,R0110,B088,2026-02-26,08:02,18.9,12,17.95,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.634920634920635,0,0,Morning,Thursday
S04426,R0110,B088,2026-02-28,14:52,35.4,18,20.83,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5084745762711864,0,0,Afternoon,Saturday
S04427,R0110,B088,2026-03-02,22:41,33.3,15,100.0,Physical,Physical Book,Outdoor,1,Synthetic_Session_Log,0.4504504504504505,0,0,Night,Monday
S04428,R0110,B016,2026-03-03,19:12,37.6,21,11.17,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5585106382978723,0,0,Evening,Tuesday
S04429,R0110,B016,2026-03-06,12:37,30.4,17,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.5592105263157895,0,0,Afternoon,Friday
S04430,R0110,B118,2026-03-08,01:32,49.5,23,3.38,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.46464646464646464,0,0,Night,Sunday
S04431,R0110,B118,2026-03-15,09:10,48.1,25,7.05,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5197505197505198,0,0,Morning,Sunday
S04432,R0110,B118,2026-03-16,08:27,18.1,10,8.52,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5524861878453038,0,0,Morning,Monday
S04433,R0110,B118,2026-03-16,14:39,40.0,24,12.04,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.6,0,0,Afternoon,Monday
S04434,R0110,B118,2026-03-18,08:07,42.8,27,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.6308411214953271,0,0,Morning,Wednesday
S04435,R0110,B091,2026-03-25,20:43,35.6,18,2.55,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5056179775280899,0,0,Evening,Wednesday
S04436,R0110,B091,2026-03-26,20:49,41.4,24,5.96,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.5797101449275363,0,0,Evening,Thursday
S04437,R0110,B020,2026-03-26,07:21,24.9,17,2.56,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6827309236947792,0,0,Morning,Thursday
S04438,R0110,B020,2026-03-28,17:15,35.7,22,5.88,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6162464985994397,0,0,Evening,Saturday
S04439,R0110,B020,2026-03-29,10:33,41.8,23,9.35,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.5502392344497608,0,0,Morning,Sunday
S04440,R0110,B020,2026-03-30,19:59,64.5,32,14.18,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.49612403100775193,0,0,Evening,Monday
S04441,R0110,B020,2026-04-01,11:57,32.1,15,16.44,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4672897196261682,0,0,Morning,Wednesday
S04442,R0110,B020,2026-04-01,11:44,21.3,15,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.704225352112676,0,0,Morning,Wednesday
S04443,R0110,B084,2026-04-01,07:10,34.7,16,3.82,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4610951008645533,0,0,Morning,Wednesday
S04444,R0110,B084,2026-04-01,21:37,57.2,37,12.65,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6468531468531469,0,0,Evening,Wednesday
S04445,R0110,B084,2026-04-01,16:03,26.8,16,16.47,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.5970149253731343,0,0,Afternoon,Wednesday
S04446,R0110,B084,2026-04-03,09:01,51.2,24,22.2,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.46875,0,0,Morning,Friday
S04447,R0110,B084,2026-04-05,06:03,30.2,17,26.25,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.5629139072847682,0,0,Morning,Sunday
S04448,R0110,B084,2026-04-06,15:50,27.9,18,30.55,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6451612903225806,0,0,Afternoon,Monday
S04449,R0110,B084,2026-04-06,09:01,36.6,15,100.0,Physical,Physical Book,Unknown / Unspecified,1,Synthetic_Session_Log,0.4098360655737705,0,0,Morning,Monday
S04450,R0110,B083,2026-04-07,08:01,33.0,17,4.78,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5151515151515151,0,0,Morning,Tuesday
S04451,R0110,B083,2026-04-12,07:08,38.7,23,11.24,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5943152454780362,0,0,Morning,Sunday
S04452,R0110,B083,2026-04-12,18:23,18.9,7,13.2,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3703703703703704,0,0,Evening,Sunday
S04453,R0110,B083,2026-04-13,20:02,27.3,16,17.7,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5860805860805861,0,0,Evening,Monday
S04454,R0110,B083,2026-04-16,18:21,37.5,20,23.31,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.5333333333333333,0,0,Evening,Thursday
S04455,R0110,B083,2026-04-17,00:31,26.9,12,26.69,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.446096654275093,0,0,Night,Friday
S04456,R0111,B113,2026-01-28,06:45,56.9,29,15.51,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.5096660808435852,0,0,Morning,Wednesday
S04457,R0111,B113,2026-01-28,08:54,29.5,15,23.53,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5084745762711864,0,0,Morning,Wednesday
S04458,R0111,B113,2026-01-29,11:06,33.0,22,35.29,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6666666666666666,0,0,Morning,Thursday
S04459,R0111,B113,2026-01-29,13:31,25.4,11,41.18,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4330708661417323,0,0,Afternoon,Thursday
S04460,R0111,B113,2026-01-30,07:51,46.3,26,55.08,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.5615550755939526,0,0,Morning,Friday
S04461,R0111,B113,2026-02-02,15:30,36.6,22,66.84,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6010928961748634,0,0,Afternoon,Monday
